"Accuracy","Precision","Recall","F1_Score","AUC_ROC","AUC_PR","classifier","dataset","model","method"
1,1,1,1,1,1,"Random Forest","wikinews","GPT2-XL","CS (('0.8', '20'))"
1,1,1,1,1,1,"Logistic Regression","wikinews","GPT2-XL","CS (('0.8', '20'))"
0.99875,0.997506234413965,1,0.998751560549313,1,1,"Naive Bayes","wikinews","GPT2-XL","CS (('0.8', '20'))"
0.948473282442748,0.957198443579767,0.938931297709924,0.947976878612717,0.974782938057223,0.977906389742391,"Random Forest","wikitext","GPT2-XL","CS (('0.8', '20'))"
0.946564885496183,0.930147058823529,0.965648854961832,0.947565543071161,0.984295786958802,0.987231658381109,"Logistic Regression","wikitext","GPT2-XL","CS (('0.8', '20'))"
0.91793893129771,0.871186440677966,0.980916030534351,0.922800718132855,0.972408367810734,0.978992600045808,"Naive Bayes","wikitext","GPT2-XL","CS (('0.8', '20'))"
1,1,1,1,1,1,"Random Forest","book","GPT2-XL","CS (('0.8', '50'))"
1,1,1,1,1,1,"Logistic Regression","book","GPT2-XL","CS (('0.8', '50'))"
1,1,1,1,1,1,"Naive Bayes","book","GPT2-XL","CS (('0.8', '50'))"
0.9825,0.975369458128079,0.99,0.982630272952854,0.99226875,0.992512807813548,"Random Forest","wikinews","GPT2-XL","CS (('0.8', '50'))"
0.98375,0.975429975429975,0.9925,0.983890954151177,0.994240625,0.993346785421667,"Logistic Regression","wikinews","GPT2-XL","CS (('0.8', '50'))"
0.98125,0.972972972972973,0.99,0.981412639405205,0.9895375,0.981346095980032,"Naive Bayes","wikinews","GPT2-XL","CS (('0.8', '50'))"
0.998091603053435,0.996197718631179,1,0.998095238095238,0.999985432084377,0.999985459815204,"Random Forest","wikitext","GPT2-XL","CS (('0.8', '50'))"
0.994274809160305,0.996168582375479,0.99236641221374,0.994263862332696,0.996642095448983,0.991047812653619,"Logistic Regression","wikitext","GPT2-XL","CS (('0.8', '50'))"
0.994274809160305,0.992395437262357,0.99618320610687,0.994285714285714,0.99978148126566,0.999775857686974,"Naive Bayes","wikitext","GPT2-XL","CS (('0.8', '50'))"
0.989717223650386,0.984732824427481,0.994858611825193,0.989769820971867,0.99784563940233,0.99849153167833,"Random Forest","book","GPT2-XL","CS (('0.8', '10'))"
0.989717223650386,0.984732824427481,0.994858611825193,0.989769820971867,0.999689401999722,0.999691514551107,"Logistic Regression","book","GPT2-XL","CS (('0.8', '10'))"
0.98586118251928,0.977272727272727,0.994858611825193,0.985987261146497,0.999662968127358,0.999665900852555,"Naive Bayes","book","GPT2-XL","CS (('0.8', '10'))"
0.99875,0.997506234413965,1,0.998751560549313,1,1,"Random Forest","wikinews","GPT2-XL","CS (('0.8', '10'))"
1,1,1,1,1,1,"Logistic Regression","wikinews","GPT2-XL","CS (('0.8', '10'))"
0.9975,1,0.995,0.99749373433584,1,1,"Naive Bayes","wikinews","GPT2-XL","CS (('0.8', '10'))"
0.99618320610687,1,0.99236641221374,0.996168582375479,0.999810617096906,0.999808589565133,"Random Forest","wikitext","GPT2-XL","CS (('0.8', '10'))"
0.99618320610687,1,0.99236641221374,0.996168582375479,0.999956296253132,0.999956212209304,"Logistic Regression","wikitext","GPT2-XL","CS (('0.8', '10'))"
0.994274809160305,1,0.988549618320611,0.994241842610365,0.999664937940679,0.99965488477353,"Naive Bayes","wikitext","GPT2-XL","CS (('0.8', '10'))"
0.996143958868895,1,0.992287917737789,0.996129032258064,0.996854369188678,0.993608694060798,"Random Forest","book","GPT2-XL","CS (('1.0', '1'))"
0.996143958868895,0.997422680412371,0.994858611825193,0.996138996138996,0.997482173657325,0.996345512173779,"Logistic Regression","book","GPT2-XL","CS (('1.0', '1'))"
0.992287917737789,0.997402597402597,0.987146529562982,0.992248062015504,0.99738965510405,0.994839478883761,"Naive Bayes","book","GPT2-XL","CS (('1.0', '1'))"
1,1,1,1,1,1,"Random Forest","wikinews","GPT2-XL","CS (('1.0', '1'))"
1,1,1,1,1,1,"Logistic Regression","wikinews","GPT2-XL","CS (('1.0', '1'))"
1,1,1,1,1,1,"Naive Bayes","wikinews","GPT2-XL","CS (('1.0', '1'))"
1,1,1,1,1,1,"Random Forest","wikitext","GPT2-XL","CS (('1.0', '1'))"
1,1,1,1,1,1,"Logistic Regression","wikitext","GPT2-XL","CS (('1.0', '1'))"
1,1,1,1,1,1,"Naive Bayes","wikitext","GPT2-XL","CS (('1.0', '1'))"
0.946015424164524,0.930521091811414,0.96401028277635,0.946969696969697,0.983475525538425,0.984633937127605,"Random Forest","book","GPT2-XL","CS (('1.0', '3'))"
0.952442159383033,0.942211055276382,0.96401028277635,0.952986022871665,0.989208371607378,0.991008362917631,"Logistic Regression","book","GPT2-XL","CS (('1.0', '3'))"
0.934447300771208,0.91421568627451,0.958868894601542,0.936010037641154,0.982699030537731,0.984684657662114,"Naive Bayes","book","GPT2-XL","CS (('1.0', '3'))"
0.9975,0.995024875621891,1,0.997506234413965,0.9996625,0.999698423670255,"Random Forest","wikinews","GPT2-XL","CS (('1.0', '3'))"
0.9975,0.995024875621891,1,0.997506234413965,0.999975,0.999975108624497,"Logistic Regression","wikinews","GPT2-XL","CS (('1.0', '3'))"
0.9875,0.975609756097561,1,0.987654320987654,0.99996875,0.99996895901431,"Naive Bayes","wikinews","GPT2-XL","CS (('1.0', '3'))"
1,1,1,1,1,1,"Random Forest","wikitext","GPT2-XL","CS (('1.0', '3'))"
1,1,1,1,1,1,"Logistic Regression","wikitext","GPT2-XL","CS (('1.0', '3'))"
1,1,1,1,1,1,"Naive Bayes","wikitext","GPT2-XL","CS (('1.0', '3'))"
1,1,1,1,1,1,"Random Forest","book","GPT2-XL","CS (('1.0', '50'))"
1,1,1,1,1,1,"Logistic Regression","book","GPT2-XL","CS (('1.0', '50'))"
0.998714652956298,1,0.997429305912596,0.998712998712999,1,1,"Naive Bayes","book","GPT2-XL","CS (('1.0', '50'))"
0.995,0.99009900990099,1,0.995024875621891,0.997159375,0.998207926799598,"Random Forest","wikinews","GPT2-XL","CS (('1.0', '50'))"
0.995,0.99009900990099,1,0.995024875621891,0.997625,0.998426049789043,"Logistic Regression","wikinews","GPT2-XL","CS (('1.0', '50'))"
0.98125,0.963855421686747,1,0.98159509202454,0.997625,0.998426049789043,"Naive Bayes","wikinews","GPT2-XL","CS (('1.0', '50'))"
0.984732824427481,0.973880597014925,0.99618320610687,0.984905660377358,0.991332090204534,0.99448046022288,"Random Forest","wikitext","GPT2-XL","CS (('1.0', '50'))"
0.986641221374046,0.973977695167286,1,0.986817325800377,0.992759745935552,0.995173285274568,"Logistic Regression","wikitext","GPT2-XL","CS (('1.0', '50'))"
0.986641221374046,0.973977695167286,1,0.986817325800377,0.991040731892081,0.994528087360052,"Naive Bayes","wikitext","GPT2-XL","CS (('1.0', '50'))"
1,1,1,1,1,1,"Random Forest","book","GPT2-XL","CS (('1.0', '15'))"
1,1,1,1,1,1,"Logistic Regression","book","GPT2-XL","CS (('1.0', '15'))"
0.997429305912596,1,0.994858611825193,0.997422680412371,0.999623317318812,0.999600074815932,"Naive Bayes","book","GPT2-XL","CS (('1.0', '15'))"
0.9975,0.9975,0.9975,0.9975,0.99995,0.99994966861571,"Random Forest","wikinews","GPT2-XL","CS (('1.0', '15'))"
0.9975,0.9975,0.9975,0.9975,0.998465625,0.996874406115704,"Logistic Regression","wikinews","GPT2-XL","CS (('1.0', '15'))"
0.99375,0.997481108312343,0.99,0.993726474278545,0.998190625,0.996269576825166,"Naive Bayes","wikinews","GPT2-XL","CS (('1.0', '15'))"
0.99236641221374,0.996153846153846,0.988549618320611,0.992337164750958,0.997734689120681,0.998601588260121,"Random Forest","wikitext","GPT2-XL","CS (('1.0', '15'))"
0.99618320610687,0.992424242424243,1,0.996197718631179,0.999737777518793,0.999754195479916,"Logistic Regression","wikitext","GPT2-XL","CS (('1.0', '15'))"
0.980916030534351,0.977272727272727,0.984732824427481,0.980988593155893,0.99612493444438,0.995071585538498,"Naive Bayes","wikitext","GPT2-XL","CS (('1.0', '15'))"
1,1,1,1,1,1,"Random Forest","book","GPT2-XL","CS (('1.0', '5'))"
1,1,1,1,1,1,"Logistic Regression","book","GPT2-XL","CS (('1.0', '5'))"
1,1,1,1,1,1,"Naive Bayes","book","GPT2-XL","CS (('1.0', '5'))"
1,1,1,1,1,1,"Random Forest","wikinews","GPT2-XL","CS (('1.0', '5'))"
1,1,1,1,1,1,"Logistic Regression","wikinews","GPT2-XL","CS (('1.0', '5'))"
1,1,1,1,1,1,"Naive Bayes","wikinews","GPT2-XL","CS (('1.0', '5'))"
0.99618320610687,1,0.99236641221374,0.996168582375479,0.997589009964454,0.995065962039499,"Random Forest","wikitext","GPT2-XL","CS (('1.0', '5'))"
0.99618320610687,0.99618320610687,0.99618320610687,0.99618320610687,0.999912592506264,0.999911916231746,"Logistic Regression","wikitext","GPT2-XL","CS (('1.0', '5'))"
0.988549618320611,1,0.977099236641221,0.988416988416988,0.997654565584756,0.995405071371454,"Naive Bayes","wikitext","GPT2-XL","CS (('1.0', '5'))"
1,1,1,1,1,1,"Random Forest","book","GPT2-XL","CS (('1.0', '20'))"
1,1,1,1,1,1,"Logistic Regression","book","GPT2-XL","CS (('1.0', '20'))"
1,1,1,1,1,1,"Naive Bayes","book","GPT2-XL","CS (('1.0', '20'))"
1,1,1,1,1,1,"Random Forest","wikinews","GPT2-XL","CS (('1.0', '20'))"
1,1,1,1,1,1,"Logistic Regression","wikinews","GPT2-XL","CS (('1.0', '20'))"
1,1,1,1,1,1,"Naive Bayes","wikinews","GPT2-XL","CS (('1.0', '20'))"
1,1,1,1,1,1,"Random Forest","wikitext","GPT2-XL","CS (('1.0', '20'))"
1,1,1,1,1,1,"Logistic Regression","wikitext","GPT2-XL","CS (('1.0', '20'))"
1,1,1,1,1,1,"Naive Bayes","wikitext","GPT2-XL","CS (('1.0', '20'))"
1,1,1,1,1,1,"Random Forest","book","GPT2-XL","CS (('1.0', '10'))"
1,1,1,1,1,1,"Logistic Regression","book","GPT2-XL","CS (('1.0', '10'))"
0.997429305912596,0.994884910485933,1,0.997435897435897,0.997726686976692,0.998778596426212,"Naive Bayes","book","GPT2-XL","CS (('1.0', '10'))"
1,1,1,1,1,1,"Random Forest","wikinews","GPT2-XL","CS (('1.0', '10'))"
1,1,1,1,1,1,"Logistic Regression","wikinews","GPT2-XL","CS (('1.0', '10'))"
1,1,1,1,1,1,"Naive Bayes","wikinews","GPT2-XL","CS (('1.0', '10'))"
1,1,1,1,1,1,"Random Forest","wikitext","GPT2-XL","CS (('1.0', '10'))"
1,1,1,1,1,1,"Logistic Regression","wikitext","GPT2-XL","CS (('1.0', '10'))"
1,1,1,1,1,1,"Naive Bayes","wikitext","GPT2-XL","CS (('1.0', '10'))"
0.97172236503856,0.974160206718346,0.969151670951157,0.971649484536082,0.993173452461985,0.993343648743314,"Random Forest","book","GPT2-XL","temp (0.9)"
0.974293059125964,0.974293059125964,0.974293059125964,0.974293059125964,0.992479563312428,0.982196523261648,"Logistic Regression","book","GPT2-XL","temp (0.9)"
0.966580976863753,0.957178841309824,0.976863753213368,0.966921119592875,0.988104757436179,0.978549132843735,"Naive Bayes","book","GPT2-XL","temp (0.9)"
0.99625,0.99501246882793,0.9975,0.99625468164794,0.998534375,0.99704422283805,"Random Forest","wikinews","GPT2-XL","temp (0.9)"
0.995,0.99748743718593,0.9925,0.994987468671679,0.99954375,0.999503120370266,"Logistic Regression","wikinews","GPT2-XL","temp (0.9)"
0.995,0.995,0.995,0.995,0.9992125,0.999167480100166,"Naive Bayes","wikinews","GPT2-XL","temp (0.9)"
0.979007633587786,0.984555984555984,0.973282442748092,0.978886756238004,0.996940737719247,0.996558496715154,"Random Forest","wikitext","GPT2-XL","temp (0.9)"
0.986641221374046,0.988505747126437,0.984732824427481,0.986615678776291,0.999111357147019,0.99909219984388,"Logistic Regression","wikitext","GPT2-XL","temp (0.9)"
0.973282442748092,0.966165413533835,0.980916030534351,0.973484848484849,0.997639997669133,0.997709856908764,"Naive Bayes","wikitext","GPT2-XL","temp (0.9)"
0.994858611825193,0.997416020671835,0.992287917737789,0.994845360824742,0.998281798296337,0.996534678844466,"Random Forest","book","GPT2-XL","temp (0.3)"
0.994858611825193,0.997416020671835,0.992287917737789,0.994845360824742,0.998843518084073,0.998520416211634,"Logistic Regression","book","GPT2-XL","temp (0.3)"
0.994858611825193,0.997416020671835,0.992287917737789,0.994845360824742,0.998407359190066,0.997902025716948,"Naive Bayes","book","GPT2-XL","temp (0.3)"
0.9825,0.984924623115578,0.98,0.982456140350877,0.9966,0.99455139353294,"Random Forest","wikinews","GPT2-XL","temp (0.3)"
0.98375,0.989873417721519,0.9775,0.983647798742138,0.99615625,0.9951579622099,"Logistic Regression","wikinews","GPT2-XL","temp (0.3)"
0.98125,0.989821882951654,0.9725,0.981084489281211,0.9975625,0.9971448598603,"Naive Bayes","wikinews","GPT2-XL","temp (0.3)"
0.982824427480916,0.973782771535581,0.99236641221374,0.982986767485822,0.99452246372589,0.996428681060079,"Random Forest","wikitext","GPT2-XL","temp (0.3)"
0.980916030534351,0.977272727272727,0.984732824427481,0.980988593155893,0.999184196725133,0.999203835775887,"Logistic Regression","wikitext","GPT2-XL","temp (0.3)"
0.980916030534351,0.977272727272727,0.984732824427481,0.980988593155893,0.999053085484529,0.999060889635904,"Naive Bayes","wikitext","GPT2-XL","temp (0.3)"
0.997429305912596,1,0.994858611825193,0.997422680412371,0.999986783063818,0.999986783034703,"Random Forest","book","GPT2-XL","temp (0.5)"
0.997429305912596,1,0.994858611825193,0.997422680412371,0.999768703616815,0.999760164145621,"Logistic Regression","book","GPT2-XL","temp (0.5)"
1,1,1,1,1,1,"Naive Bayes","book","GPT2-XL","temp (0.5)"
0.99875,1,0.9975,0.998748435544431,0.99856875,0.997116711179386,"Random Forest","wikinews","GPT2-XL","temp (0.5)"
0.99875,1,0.9975,0.998748435544431,0.9975,0.985015096431734,"Logistic Regression","wikinews","GPT2-XL","temp (0.5)"
0.995,0.992537313432836,0.9975,0.99501246882793,0.997425,0.984942208011184,"Naive Bayes","wikinews","GPT2-XL","temp (0.5)"
0.965648854961832,0.972868217054264,0.958015267175573,0.965384615384615,0.983603810966727,0.969169979884369,"Random Forest","wikitext","GPT2-XL","temp (0.5)"
0.977099236641221,0.992125984251969,0.961832061068702,0.976744186046512,0.988199988345668,0.979369965055504,"Logistic Regression","wikitext","GPT2-XL","temp (0.5)"
0.963740458015267,0.980237154150198,0.946564885496183,0.963106796116505,0.985359244799254,0.978281309786234,"Naive Bayes","wikitext","GPT2-XL","temp (0.5)"
0.998714652956298,1,0.997429305912596,0.998712998712999,0.999993391531909,0.999993400011555,"Random Forest","book","GPT2-XL","temp (0.7)"
0.997429305912596,1,0.994858611825193,0.997422680412371,0.999986783063818,0.999986833825904,"Logistic Regression","book","GPT2-XL","temp (0.7)"
0.994858611825193,0.994858611825193,0.994858611825193,0.994858611825193,0.999920698382908,0.999921148351255,"Naive Bayes","book","GPT2-XL","temp (0.7)"
0.98,0.992307692307692,0.9675,0.979746835443038,0.995925,0.993910345250813,"Random Forest","wikinews","GPT2-XL","temp (0.7)"
0.9775,0.98974358974359,0.965,0.977215189873418,0.9887,0.958352704098244,"Logistic Regression","wikinews","GPT2-XL","temp (0.7)"
0.97,0.97,0.97,0.97,0.990525,0.978165942472867,"Naive Bayes","wikinews","GPT2-XL","temp (0.7)"
0.994274809160305,1,0.988549618320611,0.994241842610365,0.996904317930191,0.994372632299207,"Random Forest","wikitext","GPT2-XL","temp (0.7)"
0.99236641221374,0.996153846153846,0.988549618320611,0.992337164750958,0.999577530446944,0.999571436158217,"Logistic Regression","wikitext","GPT2-XL","temp (0.7)"
0.99618320610687,1,0.99236641221374,0.996168582375479,0.999606666278189,0.999594971774092,"Naive Bayes","wikitext","GPT2-XL","temp (0.7)"
1,1,1,1,1,1,"Random Forest","book","GPT2-XL","temp (1)"
1,1,1,1,1,1,"Logistic Regression","book","GPT2-XL","temp (1)"
0.998714652956298,1,0.997429305912596,0.998712998712999,1,1,"Naive Bayes","book","GPT2-XL","temp (1)"
0.59125,0.587951807228916,0.61,0.598773006134969,0.637825,0.607343244387466,"Random Forest","wikinews","GPT2-XL","temp (1)"
0.5725,0.581920903954802,0.515,0.546419098143236,0.59958125,0.545839663520133,"Logistic Regression","wikinews","GPT2-XL","temp (1)"
0.57625,0.658031088082902,0.3175,0.428330522765599,0.6332,0.598921227537085,"Naive Bayes","wikinews","GPT2-XL","temp (1)"
1,1,1,1,1,1,"Random Forest","wikitext","GPT2-XL","temp (1)"
1,1,1,1,1,1,"Logistic Regression","wikitext","GPT2-XL","temp (1)"
0.988549618320611,1,0.977099236641221,0.988416988416988,0.999941728337509,0.999942496445871,"Naive Bayes","wikitext","GPT2-XL","temp (1)"
0.994858611825193,0.994858611825193,0.994858611825193,0.994858611825193,0.996781676039677,0.993410236440094,"Random Forest","book","GPT2-XL","temp (0.1)"
0.994858611825193,0.994858611825193,0.994858611825193,0.994858611825193,0.997277311146503,0.988617796038796,"Logistic Regression","book","GPT2-XL","temp (0.1)"
0.994858611825193,0.994858611825193,0.994858611825193,0.994858611825193,0.99738965510405,0.994832747690797,"Naive Bayes","book","GPT2-XL","temp (0.1)"
0.99375,0.997481108312343,0.99,0.993726474278545,0.998153125,0.996542577612803,"Random Forest","wikinews","GPT2-XL","temp (0.1)"
0.99,0.992462311557789,0.9875,0.989974937343358,0.9990625,0.999012451366137,"Logistic Regression","wikinews","GPT2-XL","temp (0.1)"
0.98875,0.992443324937028,0.985,0.98870765370138,0.9987875,0.998706736207437,"Naive Bayes","wikinews","GPT2-XL","temp (0.1)"
0.988549618320611,1,0.977099236641221,0.988416988416988,0.995345550958569,0.991909586754459,"Random Forest","wikitext","GPT2-XL","temp (0.1)"
0.986641221374046,1,0.973282442748092,0.986460348162476,0.981804673387332,0.938153903596925,"Logistic Regression","wikitext","GPT2-XL","temp (0.1)"
0.986641221374046,0.996108949416342,0.977099236641221,0.986512524084778,0.983436279937067,0.954732718699953,"Naive Bayes","wikitext","GPT2-XL","temp (0.1)"
0.989717223650386,0.997389033942559,0.982005141388175,0.989637305699482,0.997796075891648,0.99594135261523,"Random Forest","book","GPT2-XL","topk (50)"
0.991002570694087,0.997395833333333,0.984575835475578,0.990944372574386,0.997951374891786,0.99749653354915,"Logistic Regression","book","GPT2-XL","topk (50)"
0.988431876606684,0.989690721649485,0.987146529562982,0.988416988416988,0.996134046166758,0.997465394199778,"Naive Bayes","book","GPT2-XL","topk (50)"
0.9975,0.9975,0.9975,0.9975,0.99998125,0.999981226444945,"Random Forest","wikinews","GPT2-XL","topk (50)"
0.99625,0.99749373433584,0.995,0.996245306633292,0.9999875,0.999987546693438,"Logistic Regression","wikinews","GPT2-XL","topk (50)"
0.99625,0.99749373433584,0.995,0.996245306633292,0.99990625,0.999909529509798,"Naive Bayes","wikinews","GPT2-XL","topk (50)"
0.862595419847328,0.886178861788618,0.83206106870229,0.858267716535433,0.916482139735447,0.903162117199343,"Random Forest","wikitext","GPT2-XL","topk (50)"
0.885496183206107,0.882575757575758,0.889312977099237,0.885931558935361,0.911762135073714,0.842231136854022,"Logistic Regression","wikitext","GPT2-XL","topk (50)"
0.864503816793893,0.868725868725869,0.858778625954199,0.863723608445297,0.900093234659985,0.853009998510074,"Naive Bayes","wikitext","GPT2-XL","topk (50)"
0.998714652956298,1,0.997429305912596,0.998712998712999,0.999980174595727,0.999980148981764,"Random Forest","book","GPT2-XL","topk (1)"
0.997429305912596,1,0.994858611825193,0.997422680412371,0.999881047574362,0.999878527288302,"Logistic Regression","book","GPT2-XL","topk (1)"
0.994858611825193,1,0.989717223650386,0.994832041343669,0.997429305912596,0.994884910485933,"Naive Bayes","book","GPT2-XL","topk (1)"
0.9875,0.99492385786802,0.98,0.987405541561713,0.99331875,0.987169196124575,"Random Forest","wikinews","GPT2-XL","topk (1)"
0.9875,0.997448979591837,0.9775,0.987373737373737,0.993225,0.979819356955895,"Logistic Regression","wikinews","GPT2-XL","topk (1)"
0.9875,0.997448979591837,0.9775,0.987373737373737,0.994525,0.993114893641695,"Naive Bayes","wikinews","GPT2-XL","topk (1)"
0.988549618320611,0.988549618320611,0.988549618320611,0.988549618320611,0.996889750014568,0.994359153206705,"Random Forest","wikitext","GPT2-XL","topk (1)"
0.980916030534351,0.996062992125984,0.965648854961832,0.98062015503876,0.994333080822796,0.991298421887241,"Logistic Regression","wikitext","GPT2-XL","topk (1)"
0.980916030534351,0.9921875,0.969465648854962,0.980694980694981,0.994770118291475,0.990890746457115,"Naive Bayes","wikitext","GPT2-XL","topk (1)"
0.970437017994859,0.966836734693878,0.974293059125964,0.970550576184379,0.994035857547862,0.995542517902243,"Random Forest","book","GPT2-XL","topk (3)"
0.96401028277635,0.952380952380952,0.976863753213368,0.964467005076142,0.995003998123195,0.995724133228585,"Logistic Regression","book","GPT2-XL","topk (3)"
0.962724935732648,0.95,0.976863753213368,0.963244613434727,0.99431671744173,0.995081802820956,"Naive Bayes","book","GPT2-XL","topk (3)"
0.9225,0.933333333333333,0.91,0.921518987341772,0.97245625,0.970303320492681,"Random Forest","wikinews","GPT2-XL","topk (3)"
0.9075,0.935828877005348,0.875,0.904392764857881,0.96255,0.92918290558464,"Logistic Regression","wikinews","GPT2-XL","topk (3)"
0.91375,0.950953678474114,0.8725,0.910039113428944,0.97479375,0.974826062174498,"Naive Bayes","wikinews","GPT2-XL","topk (3)"
0.927480916030534,0.927480916030534,0.927480916030534,0.927480916030534,0.969757007167415,0.964946476443576,"Random Forest","wikitext","GPT2-XL","topk (3)"
0.927480916030534,0.940944881889764,0.912213740458015,0.926356589147287,0.969349105529981,0.94805408184338,"Logistic Regression","wikitext","GPT2-XL","topk (3)"
0.927480916030534,0.9375,0.916030534351145,0.926640926640927,0.978279237806655,0.972940618951009,"Naive Bayes","wikitext","GPT2-XL","topk (3)"
0.956298200514139,0.978436657681941,0.933161953727506,0.955263157894737,0.988488048585457,0.983901882916042,"Random Forest","book","GPT2-XL","topk (15)"
0.955012853470437,0.958549222797928,0.951156812339332,0.954838709677419,0.982467734154546,0.959415883913088,"Logistic Regression","book","GPT2-XL","topk (15)"
0.946015424164524,0.960212201591512,0.930591259640103,0.945169712793734,0.979480706577408,0.957573317390818,"Naive Bayes","book","GPT2-XL","topk (15)"
0.95875,0.969309462915601,0.9475,0.958280657395702,0.981771875,0.972267089261868,"Random Forest","wikinews","GPT2-XL","topk (15)"
0.95875,0.966921119592875,0.95,0.958385876418663,0.98250625,0.948152121605951,"Logistic Regression","wikinews","GPT2-XL","topk (15)"
0.95125,0.954659949622166,0.9475,0.951066499372647,0.974025,0.944593459733114,"Naive Bayes","wikinews","GPT2-XL","topk (15)"
0.727099236641221,0.719557195571956,0.744274809160305,0.731707317073171,0.801876347532195,0.806787522152616,"Random Forest","wikitext","GPT2-XL","topk (15)"
0.715648854961832,0.730612244897959,0.683206106870229,0.706114398422091,0.773031874599382,0.722045150333896,"Logistic Regression","wikitext","GPT2-XL","topk (15)"
0.656488549618321,0.788732394366197,0.427480916030534,0.554455445544555,0.782078550201037,0.776534961820871,"Naive Bayes","wikitext","GPT2-XL","topk (15)"
0.975578406169666,0.986842105263158,0.96401028277635,0.975292587776333,0.991197520502772,0.989142565517974,"Random Forest","book","GPT2-XL","topk (20)"
0.978149100257069,0.981865284974093,0.974293059125964,0.978064516129032,0.993113976249166,0.986261429164052,"Logistic Regression","book","GPT2-XL","topk (20)"
0.966580976863753,0.961832061068702,0.97172236503856,0.966751918158568,0.982778332154823,0.980756910355665,"Naive Bayes","book","GPT2-XL","topk (20)"
0.75,0.755102040816326,0.74,0.747474747474747,0.808059375,0.81767211738296,"Random Forest","wikinews","GPT2-XL","topk (20)"
0.75125,0.749379652605459,0.755,0.752179327521793,0.80991875,0.755656366422203,"Logistic Regression","wikinews","GPT2-XL","topk (20)"
0.64,0.745614035087719,0.425,0.54140127388535,0.773775,0.784128565649931,"Naive Bayes","wikinews","GPT2-XL","topk (20)"
0.795801526717557,0.779783393501805,0.824427480916031,0.801484230055659,0.850627877163335,0.868315065893271,"Random Forest","wikitext","GPT2-XL","topk (20)"
0.814885496183206,0.774086378737541,0.889312977099237,0.827708703374778,0.870214439717965,0.837567054466205,"Logistic Regression","wikitext","GPT2-XL","topk (20)"
0.75,0.829145728643216,0.629770992366412,0.715835140997831,0.868072956121438,0.859922487004491,"Naive Bayes","wikitext","GPT2-XL","topk (20)"
0.858611825192802,0.86046511627907,0.856041131105398,0.858247422680412,0.931020810066019,0.935414427247429,"Random Forest","book","GPT2-XL","topk (10)"
0.875321336760925,0.880208333333333,0.868894601542416,0.874514877102199,0.944369915609862,0.952729160637186,"Logistic Regression","book","GPT2-XL","topk (10)"
0.845758354755784,0.896755162241888,0.781491002570694,0.835164835164835,0.940649348074623,0.948904527429073,"Naive Bayes","book","GPT2-XL","topk (10)"
0.94125,0.963254593175853,0.9175,0.939820742637644,0.9643875,0.950031184736527,"Random Forest","wikinews","GPT2-XL","topk (10)"
0.9275,0.938461538461538,0.915,0.926582278481013,0.95895625,0.909300553131151,"Logistic Regression","wikinews","GPT2-XL","topk (10)"
0.93125,0.941176470588235,0.92,0.930467762326169,0.96236875,0.941774000265936,"Naive Bayes","wikinews","GPT2-XL","topk (10)"
0.99236641221374,1,0.984732824427481,0.992307692307692,0.996161354233436,0.993256000075803,"Random Forest","wikitext","GPT2-XL","topk (10)"
0.994274809160305,1,0.988549618320611,0.994241842610365,0.994231105413437,0.988650080210045,"Logistic Regression","wikitext","GPT2-XL","topk (10)"
0.988549618320611,0.996124031007752,0.980916030534351,0.988461538461539,0.994369500611852,0.987927300757805,"Naive Bayes","wikitext","GPT2-XL","topk (10)"
0.997429305912596,1,0.994858611825193,0.997422680412371,0.999910785680771,0.999909313076381,"Random Forest","book","GPT2-XL","topk (5)"
0.998714652956298,1,0.997429305912596,0.998712998712999,0.998714652956298,0.997435897435898,"Logistic Regression","book","GPT2-XL","topk (5)"
0.997429305912596,1,0.994858611825193,0.997422680412371,1,1,"Naive Bayes","book","GPT2-XL","topk (5)"
0.8575,0.850490196078431,0.8675,0.858910891089109,0.925821875,0.915379346615703,"Random Forest","wikinews","GPT2-XL","topk (5)"
0.85375,0.879356568364611,0.82,0.848641655886158,0.91123125,0.84169143457829,"Logistic Regression","wikinews","GPT2-XL","topk (5)"
0.8475,0.93167701863354,0.75,0.831024930747922,0.93833125,0.937566667067705,"Naive Bayes","wikinews","GPT2-XL","topk (5)"
0.986641221374046,0.996108949416342,0.977099236641221,0.986512524084778,0.995768020511625,0.992709810377414,"Random Forest","wikitext","GPT2-XL","topk (5)"
0.979007633587786,0.984555984555984,0.973282442748092,0.978886756238004,0.989511100751704,0.96993855302207,"Logistic Regression","wikitext","GPT2-XL","topk (5)"
0.979007633587786,0.980842911877395,0.977099236641221,0.978967495219885,0.988972087873667,0.976190211183852,"Naive Bayes","wikitext","GPT2-XL","topk (5)"
0.970437017994859,0.969230769230769,0.97172236503856,0.970474967907574,0.994736355165509,0.993241583304869,"Random Forest","book","GPT2-XL","topp (0.6)"
0.966580976863753,0.968992248062016,0.96401028277635,0.966494845360825,0.992961981483072,0.986327929566249,"Logistic Regression","book","GPT2-XL","topp (0.6)"
0.965295629820051,0.968911917098446,0.961439588688946,0.965161290322581,0.992743902036069,0.987852102588021,"Naive Bayes","book","GPT2-XL","topp (0.6)"
0.88625,0.901298701298701,0.8675,0.884076433121019,0.954515625,0.940149962827219,"Random Forest","wikinews","GPT2-XL","topp (0.6)"
0.89875,0.929919137466307,0.8625,0.894941634241245,0.95714375,0.932055410186347,"Logistic Regression","wikinews","GPT2-XL","topp (0.6)"
